participant_id,level,sub,attempt_idx,success,failures_used,a,b,c,theta
P262,10,1,2,1,1,3.07268699153996,0.0688790090424727,0.0,1.03800274762926
P262,10,2,1,1,1,3.07268699153996,0.0688790090424727,0.0,1.03800274762926
P262,10,3,1,1,1,3.07268699153996,0.0688790090424727,0.0,1.03800274762926
P262,11,1,1,1,1,2.8778338954287,0.469069252198673,0.0,1.03800274762926
P262,11,2,1,1,1,2.8778338954287,0.469069252198673,0.0,1.03800274762926
P262,11,3,1,1,1,2.8778338954287,0.469069252198673,0.0,1.03800274762926
P262,12,1,1,0,1,1.85023453011675,0.439027781732682,0.0,1.03800274762926
P262,12,1,2,1,2,1.85023453011675,0.439027781732682,0.0,1.03800274762926
P262,12,2,1,1,2,1.85023453011675,0.439027781732682,0.0,1.03800274762926
P262,12,3,1,1,2,1.85023453011675,0.439027781732682,0.0,1.03800274762926
P262,13,1,1,0,2,2.8676993930155,0.612395677266052,0.0,1.03800274762926
P262,13,1,2,1,3,2.8676993930155,0.612395677266052,0.0,1.03800274762926
P262,13,2,1,1,3,2.8676993930155,0.612395677266052,0.0,1.03800274762926
P262,13,3,1,1,3,2.8676993930155,0.612395677266052,0.0,1.03800274762926
P262,14,1,1,1,3,2.24366192338983,0.386217647199829,0.0,1.03800274762926
P262,14,2,1,1,3,2.24366192338983,0.386217647199829,0.0,1.03800274762926
P262,14,3,1,1,3,2.24366192338983,0.386217647199829,0.0,1.03800274762926
P262,15,1,1,1,3,1.95478853968378,0.0246085668738279,0.0,1.03800274762926
P262,15,2,1,1,3,1.95478853968378,0.0246085668738279,0.0,1.03800274762926
P262,15,3,1,0,3,1.95478853968378,0.0246085668738279,0.0,1.03800274762926
P262,15,3,2,1,4,1.95478853968378,0.0246085668738279,0.0,1.03800274762926
P262,16,1,1,0,4,2.28346220377164,0.822695160027271,0.0,1.03800274762926
P263,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.0260368313474736
P263,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.0260368313474736
P263,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.0260368313474736
P263,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.0260368313474736
P263,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.0260368313474736
P263,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.0260368313474736
P263,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.0260368313474736
P263,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.0260368313474736
P263,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.0260368313474736
P263,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.0260368313474736
P263,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.0260368313474736
P263,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.0260368313474736
P263,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,-0.0260368313474736
P263,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,-0.0260368313474736
P263,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,-0.0260368313474736
P263,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,-0.0260368313474736
P263,6,2,1,1,0,2.57547722404081,-1.06660843663883,0.0,-0.0260368313474736
P263,6,3,1,1,0,2.57547722404081,-1.06660843663883,0.0,-0.0260368313474736
P263,7,1,1,1,0,2.49705209633582,-0.810631129810022,0.0,-0.0260368313474736
P263,7,2,1,1,0,2.49705209633582,-0.810631129810022,0.0,-0.0260368313474736
P263,7,3,1,1,0,2.49705209633582,-0.810631129810022,0.0,-0.0260368313474736
P263,8,1,1,1,0,2.83974491578694,-0.695732139736016,0.0,-0.0260368313474736
P263,8,2,1,1,0,2.83974491578694,-0.695732139736016,0.0,-0.0260368313474736
P263,8,3,1,1,0,2.83974491578694,-0.695732139736016,0.0,-0.0260368313474736
P263,9,1,1,1,0,2.81370429197531,-0.571760959684828,0.0,-0.0260368313474736
P263,9,2,1,1,0,2.81370429197531,-0.571760959684828,0.0,-0.0260368313474736
P263,9,3,1,1,0,2.81370429197531,-0.571760959684828,0.0,-0.0260368313474736
P263,10,1,1,1,0,3.07268699153996,0.0688790090424727,0.0,-0.0260368313474736
P263,10,2,1,1,0,3.07268699153996,0.0688790090424727,0.0,-0.0260368313474736
P263,10,3,1,1,0,3.07268699153996,0.0688790090424727,0.0,-0.0260368313474736
P263,11,1,1,0,0,2.8778338954287,0.469069252198673,0.0,-0.0260368313474736
P263,11,1,2,0,1,2.8778338954287,0.469069252198673,0.0,-0.0260368313474736
P263,11,1,3,0,2,2.8778338954287,0.469069252198673,0.0,-0.0260368313474736
P263,11,1,4,0,3,2.8778338954287,0.469069252198673,0.0,-0.0260368313474736
P263,11,1,5,0,4,2.8778338954287,0.469069252198673,0.0,-0.0260368313474736
P264,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.23147757955629
P264,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.23147757955629
P264,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.23147757955629
P264,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.23147757955629
P264,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.23147757955629
P264,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.23147757955629
P264,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.23147757955629
P264,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.23147757955629
P264,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.23147757955629
P264,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.23147757955629
P264,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.23147757955629
P264,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.23147757955629
P264,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.23147757955629
P264,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.23147757955629
P264,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.23147757955629
P264,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.23147757955629
P264,6,2,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.23147757955629
P264,6,3,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.23147757955629
P264,7,1,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.23147757955629
P264,7,2,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.23147757955629
P264,7,3,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.23147757955629
P264,8,1,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.23147757955629
P264,8,2,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.23147757955629
P264,8,3,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.23147757955629
P264,9,1,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.23147757955629
P264,9,2,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.23147757955629
P264,9,3,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.23147757955629
P264,10,1,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.23147757955629
P264,10,2,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.23147757955629
P264,10,3,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.23147757955629
P264,11,1,1,0,0,2.8778338954287,0.469069252198673,0.0,1.23147757955629
P264,11,1,2,1,1,2.8778338954287,0.469069252198673,0.0,1.23147757955629
P264,11,2,1,1,1,2.8778338954287,0.469069252198673,0.0,1.23147757955629
P264,11,3,1,1,1,2.8778338954287,0.469069252198673,0.0,1.23147757955629
P264,12,1,1,1,1,1.85023453011675,0.439027781732682,0.0,1.23147757955629
P264,12,2,1,1,1,1.85023453011675,0.439027781732682,0.0,1.23147757955629
P264,12,3,1,1,1,1.85023453011675,0.439027781732682,0.0,1.23147757955629
P264,13,1,1,1,1,2.8676993930155,0.612395677266052,0.0,1.23147757955629
P264,13,2,1,0,1,2.8676993930155,0.612395677266052,0.0,1.23147757955629
P264,13,2,2,0,2,2.8676993930155,0.612395677266052,0.0,1.23147757955629
P264,13,2,3,1,3,2.8676993930155,0.612395677266052,0.0,1.23147757955629
P264,13,3,1,1,3,2.8676993930155,0.612395677266052,0.0,1.23147757955629
P264,14,1,1,1,3,2.24366192338983,0.386217647199829,0.0,1.23147757955629
P264,14,2,1,1,3,2.24366192338983,0.386217647199829,0.0,1.23147757955629
P264,14,3,1,1,3,2.24366192338983,0.386217647199829,0.0,1.23147757955629
P264,15,1,1,1,3,1.95478853968378,0.0246085668738279,0.0,1.23147757955629
P264,15,2,1,1,3,1.95478853968378,0.0246085668738279,0.0,1.23147757955629
P264,15,3,1,1,3,1.95478853968378,0.0246085668738279,0.0,1.23147757955629
P264,16,1,1,1,3,2.28346220377164,0.822695160027271,0.0,1.23147757955629
P264,16,2,1,1,3,2.28346220377164,0.822695160027271,0.0,1.23147757955629
P264,16,3,1,1,3,2.28346220377164,0.822695160027271,0.0,1.23147757955629
P264,17,1,1,1,3,3.50771629774426,0.985915684536229,0.0,1.23147757955629
P264,17,2,1,1,3,3.50771629774426,0.985915684536229,0.0,1.23147757955629
P264,17,3,1,1,3,3.50771629774426,0.985915684536229,0.0,1.23147757955629
P264,18,1,1,0,3,3.03216134850091,1.29048937829923,0.0,1.23147757955629
P264,18,1,2,1,4,3.03216134850091,1.29048937829923,0.0,1.23147757955629
P264,18,2,1,1,4,3.03216134850091,1.29048937829923,0.0,1.23147757955629
P264,18,3,1,0,4,3.03216134850091,1.29048937829923,0.0,1.23147757955629
P265,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.12034260459869
P265,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.12034260459869
P265,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.12034260459869
P265,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.12034260459869
P265,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.12034260459869
P265,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.12034260459869
P265,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.12034260459869
P265,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.12034260459869
P265,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.12034260459869
P265,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.12034260459869
P265,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.12034260459869
P265,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.12034260459869
P265,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.12034260459869
P265,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.12034260459869
P265,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.12034260459869
P265,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.12034260459869
P265,6,2,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.12034260459869
P265,6,3,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.12034260459869
P265,7,1,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.12034260459869
P265,7,2,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.12034260459869
P265,7,3,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.12034260459869
P265,8,1,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.12034260459869
P265,8,2,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.12034260459869
P265,8,3,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.12034260459869
P265,9,1,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.12034260459869
P265,9,2,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.12034260459869
P265,9,3,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.12034260459869
P265,10,1,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.12034260459869
P265,10,2,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.12034260459869
P265,10,3,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.12034260459869
P265,11,1,1,1,0,2.8778338954287,0.469069252198673,0.0,1.12034260459869
P265,11,2,1,1,0,2.8778338954287,0.469069252198673,0.0,1.12034260459869
P265,11,3,1,1,0,2.8778338954287,0.469069252198673,0.0,1.12034260459869
P265,12,1,1,1,0,1.85023453011675,0.439027781732682,0.0,1.12034260459869
P265,12,2,1,1,0,1.85023453011675,0.439027781732682,0.0,1.12034260459869
P265,12,3,1,0,0,1.85023453011675,0.439027781732682,0.0,1.12034260459869
P265,12,3,2,1,1,1.85023453011675,0.439027781732682,0.0,1.12034260459869
P265,13,1,1,1,1,2.8676993930155,0.612395677266052,0.0,1.12034260459869
P265,13,2,1,0,1,2.8676993930155,0.612395677266052,0.0,1.12034260459869
P265,13,2,2,1,2,2.8676993930155,0.612395677266052,0.0,1.12034260459869
P265,13,3,1,1,2,2.8676993930155,0.612395677266052,0.0,1.12034260459869
P265,14,1,1,1,2,2.24366192338983,0.386217647199829,0.0,1.12034260459869
P265,14,2,1,1,2,2.24366192338983,0.386217647199829,0.0,1.12034260459869
P265,14,3,1,0,2,2.24366192338983,0.386217647199829,0.0,1.12034260459869
P265,14,3,2,0,3,2.24366192338983,0.386217647199829,0.0,1.12034260459869
P265,14,3,3,1,4,2.24366192338983,0.386217647199829,0.0,1.12034260459869
P265,15,1,1,1,4,1.95478853968378,0.0246085668738279,0.0,1.12034260459869
P265,15,2,1,0,4,1.95478853968378,0.0246085668738279,0.0,1.12034260459869
P266,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.658254769159336
P266,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.658254769159336
P266,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.658254769159336
P266,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.658254769159336
P266,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.658254769159336
P266,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.658254769159336
P266,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.658254769159336
P266,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.658254769159336
P266,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.658254769159336
P266,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.658254769159336
P266,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.658254769159336
P266,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.658254769159336
P266,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.658254769159336
P266,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.658254769159336
P266,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.658254769159336
P266,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,0.658254769159336
P266,6,2,1,1,0,2.57547722404081,-1.06660843663883,0.0,0.658254769159336
P266,6,3,1,1,0,2.57547722404081,-1.06660843663883,0.0,0.658254769159336
P266,7,1,1,0,0,2.49705209633582,-0.810631129810022,0.0,0.658254769159336
P266,7,1,2,1,1,2.49705209633582,-0.810631129810022,0.0,0.658254769159336
P266,7,2,1,1,1,2.49705209633582,-0.810631129810022,0.0,0.658254769159336
P266,7,3,1,1,1,2.49705209633582,-0.810631129810022,0.0,0.658254769159336
P266,8,1,1,1,1,2.83974491578694,-0.695732139736016,0.0,0.658254769159336
P266,8,2,1,1,1,2.83974491578694,-0.695732139736016,0.0,0.658254769159336
P266,8,3,1,1,1,2.83974491578694,-0.695732139736016,0.0,0.658254769159336
P266,9,1,1,1,1,2.81370429197531,-0.571760959684828,0.0,0.658254769159336
P266,9,2,1,1,1,2.81370429197531,-0.571760959684828,0.0,0.658254769159336
P266,9,3,1,1,1,2.81370429197531,-0.571760959684828,0.0,0.658254769159336
P266,10,1,1,1,1,3.07268699153996,0.0688790090424727,0.0,0.658254769159336
P266,10,2,1,0,1,3.07268699153996,0.0688790090424727,0.0,0.658254769159336
P266,10,2,2,1,2,3.07268699153996,0.0688790090424727,0.0,0.658254769159336
P266,10,3,1,1,2,3.07268699153996,0.0688790090424727,0.0,0.658254769159336
P266,11,1,1,0,2,2.8778338954287,0.469069252198673,0.0,0.658254769159336
P266,11,1,2,0,3,2.8778338954287,0.469069252198673,0.0,0.658254769159336
P266,11,1,3,1,4,2.8778338954287,0.469069252198673,0.0,0.658254769159336
P266,11,2,1,1,4,2.8778338954287,0.469069252198673,0.0,0.658254769159336
P266,11,3,1,0,4,2.8778338954287,0.469069252198673,0.0,0.658254769159336
P267,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.354890245358355
P267,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.354890245358355
P267,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.354890245358355
P267,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.354890245358355
P267,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.354890245358355
P267,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.354890245358355
P267,3,1,1,0,0,1.62286811835918,-2.51939703992102,0.0,-0.354890245358355
P267,3,1,2,1,1,1.62286811835918,-2.51939703992102,0.0,-0.354890245358355
P267,3,2,1,1,1,1.62286811835918,-2.51939703992102,0.0,-0.354890245358355
P267,3,3,1,1,1,1.62286811835918,-2.51939703992102,0.0,-0.354890245358355
P267,4,1,1,1,1,1.8657258177397,-1.80481972884625,0.0,-0.354890245358355
P267,4,2,1,1,1,1.8657258177397,-1.80481972884625,0.0,-0.354890245358355
P267,4,3,1,1,1,1.8657258177397,-1.80481972884625,0.0,-0.354890245358355
P267,5,1,1,1,1,2.10984433229192,-1.2208666336445,0.0,-0.354890245358355
P267,5,2,1,1,1,2.10984433229192,-1.2208666336445,0.0,-0.354890245358355
P267,5,3,1,0,1,2.10984433229192,-1.2208666336445,0.0,-0.354890245358355
P267,5,3,2,0,2,2.10984433229192,-1.2208666336445,0.0,-0.354890245358355
P267,5,3,3,1,3,2.10984433229192,-1.2208666336445,0.0,-0.354890245358355
P267,6,1,1,1,3,2.57547722404081,-1.06660843663883,0.0,-0.354890245358355
P267,6,2,1,0,3,2.57547722404081,-1.06660843663883,0.0,-0.354890245358355
P267,6,2,2,1,4,2.57547722404081,-1.06660843663883,0.0,-0.354890245358355
P267,6,3,1,1,4,2.57547722404081,-1.06660843663883,0.0,-0.354890245358355
P267,7,1,1,1,4,2.49705209633582,-0.810631129810022,0.0,-0.354890245358355
P267,7,2,1,1,4,2.49705209633582,-0.810631129810022,0.0,-0.354890245358355
P267,7,3,1,1,4,2.49705209633582,-0.810631129810022,0.0,-0.354890245358355
P267,8,1,1,1,4,2.83974491578694,-0.695732139736016,0.0,-0.354890245358355
P267,8,2,1,1,4,2.83974491578694,-0.695732139736016,0.0,-0.354890245358355
P267,8,3,1,0,4,2.83974491578694,-0.695732139736016,0.0,-0.354890245358355
P268,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.772552245716869
P268,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.772552245716869
P268,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.772552245716869
P268,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.772552245716869
P268,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.772552245716869
P268,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.772552245716869
P268,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.772552245716869
P268,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.772552245716869
P268,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.772552245716869
P268,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.772552245716869
P268,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.772552245716869
P268,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.772552245716869
P268,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.772552245716869
P268,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.772552245716869
P268,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.772552245716869
P268,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,0.772552245716869
P268,6,2,1,1,0,2.57547722404081,-1.06660843663883,0.0,0.772552245716869
P268,6,3,1,1,0,2.57547722404081,-1.06660843663883,0.0,0.772552245716869
P268,7,1,1,1,0,2.49705209633582,-0.810631129810022,0.0,0.772552245716869
P268,7,2,1,1,0,2.49705209633582,-0.810631129810022,0.0,0.772552245716869
P268,7,3,1,1,0,2.49705209633582,-0.810631129810022,0.0,0.772552245716869
P268,8,1,1,1,0,2.83974491578694,-0.695732139736016,0.0,0.772552245716869
P268,8,2,1,1,0,2.83974491578694,-0.695732139736016,0.0,0.772552245716869
P268,8,3,1,1,0,2.83974491578694,-0.695732139736016,0.0,0.772552245716869
P268,9,1,1,1,0,2.81370429197531,-0.571760959684828,0.0,0.772552245716869
P268,9,2,1,1,0,2.81370429197531,-0.571760959684828,0.0,0.772552245716869
P268,9,3,1,1,0,2.81370429197531,-0.571760959684828,0.0,0.772552245716869
P268,10,1,1,1,0,3.07268699153996,0.0688790090424727,0.0,0.772552245716869
P268,10,2,1,1,0,3.07268699153996,0.0688790090424727,0.0,0.772552245716869
P268,10,3,1,1,0,3.07268699153996,0.0688790090424727,0.0,0.772552245716869
P268,11,1,1,0,0,2.8778338954287,0.469069252198673,0.0,0.772552245716869
P268,11,1,2,1,1,2.8778338954287,0.469069252198673,0.0,0.772552245716869
P268,11,2,1,1,1,2.8778338954287,0.469069252198673,0.0,0.772552245716869
P268,11,3,1,0,1,2.8778338954287,0.469069252198673,0.0,0.772552245716869
P268,11,3,2,1,2,2.8778338954287,0.469069252198673,0.0,0.772552245716869
P268,12,1,1,1,2,1.85023453011675,0.439027781732682,0.0,0.772552245716869
P268,12,2,1,0,2,1.85023453011675,0.439027781732682,0.0,0.772552245716869
P268,12,2,2,1,3,1.85023453011675,0.439027781732682,0.0,0.772552245716869
P268,12,3,1,1,3,1.85023453011675,0.439027781732682,0.0,0.772552245716869
P268,13,1,1,1,3,2.8676993930155,0.612395677266052,0.0,0.772552245716869
P268,13,2,1,1,3,2.8676993930155,0.612395677266052,0.0,0.772552245716869
P268,13,3,1,1,3,2.8676993930155,0.612395677266052,0.0,0.772552245716869
P268,14,1,1,1,3,2.24366192338983,0.386217647199829,0.0,0.772552245716869
P268,14,2,1,1,3,2.24366192338983,0.386217647199829,0.0,0.772552245716869
P268,14,3,1,0,3,2.24366192338983,0.386217647199829,0.0,0.772552245716869
P268,14,3,2,1,4,2.24366192338983,0.386217647199829,0.0,0.772552245716869
P268,15,1,1,1,4,1.95478853968378,0.0246085668738279,0.0,0.772552245716869
P268,15,2,1,1,4,1.95478853968378,0.0246085668738279,0.0,0.772552245716869
P268,15,3,1,1,4,1.95478853968378,0.0246085668738279,0.0,0.772552245716869
P268,16,1,1,0,4,2.28346220377164,0.822695160027271,0.0,0.772552245716869
P269,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.19621126075587
P269,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.19621126075587
P269,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.19621126075587
P269,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.19621126075587
P269,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.19621126075587
P269,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.19621126075587
P269,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.19621126075587
P269,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.19621126075587
P269,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.19621126075587
P269,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.19621126075587
P269,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.19621126075587
P269,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.19621126075587
P269,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.19621126075587
P269,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.19621126075587
P269,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.19621126075587
P269,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.19621126075587
P269,6,2,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.19621126075587
P269,6,3,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.19621126075587
P269,7,1,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.19621126075587
P269,7,2,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.19621126075587
P269,7,3,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.19621126075587
P269,8,1,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.19621126075587
P269,8,2,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.19621126075587
P269,8,3,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.19621126075587
P269,9,1,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.19621126075587
P269,9,2,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.19621126075587
P269,9,3,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.19621126075587
P269,10,1,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.19621126075587
P269,10,2,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.19621126075587
P269,10,3,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.19621126075587
P269,11,1,1,1,0,2.8778338954287,0.469069252198673,0.0,1.19621126075587
P269,11,2,1,1,0,2.8778338954287,0.469069252198673,0.0,1.19621126075587
P269,11,3,1,1,0,2.8778338954287,0.469069252198673,0.0,1.19621126075587
P269,12,1,1,1,0,1.85023453011675,0.439027781732682,0.0,1.19621126075587
P269,12,2,1,0,0,1.85023453011675,0.439027781732682,0.0,1.19621126075587
P269,12,2,2,1,1,1.85023453011675,0.439027781732682,0.0,1.19621126075587
P269,12,3,1,1,1,1.85023453011675,0.439027781732682,0.0,1.19621126075587
P269,13,1,1,0,1,2.8676993930155,0.612395677266052,0.0,1.19621126075587
P269,13,1,2,0,2,2.8676993930155,0.612395677266052,0.0,1.19621126075587
P269,13,1,3,1,3,2.8676993930155,0.612395677266052,0.0,1.19621126075587
P269,13,2,1,1,3,2.8676993930155,0.612395677266052,0.0,1.19621126075587
P269,13,3,1,1,3,2.8676993930155,0.612395677266052,0.0,1.19621126075587
P269,14,1,1,0,3,2.24366192338983,0.386217647199829,0.0,1.19621126075587
P269,14,1,2,1,4,2.24366192338983,0.386217647199829,0.0,1.19621126075587
P269,14,2,1,1,4,2.24366192338983,0.386217647199829,0.0,1.19621126075587
P269,14,3,1,1,4,2.24366192338983,0.386217647199829,0.0,1.19621126075587
P269,15,1,1,1,4,1.95478853968378,0.0246085668738279,0.0,1.19621126075587
P269,15,2,1,1,4,1.95478853968378,0.0246085668738279,0.0,1.19621126075587
P269,15,3,1,1,4,1.95478853968378,0.0246085668738279,0.0,1.19621126075587
P269,16,1,1,0,4,2.28346220377164,0.822695160027271,0.0,1.19621126075587
P270,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.0363471325818675
P270,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.0363471325818675
P270,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.0363471325818675
P270,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.0363471325818675
