AccountId,AssessmentId,AssessmentVersionId,Score,Percentile,Level,FailedLevels,CreationDate
694242,20,114,77,0,27,"26:1:24,26:2:25,28:1:27,29:1:27,29:2:28",2025-10-22 15:50:50
537236,20,114,30,0,11,"11:1:10,12:1:10,12:2:10,12:3:11,13:1:11",2025-10-22 15:50:43
698867,20,114,42,0,15,"13:1:11,14:1:12,15:1:13,17:1:15,17:2:16",2025-10-22 15:50:19
693184,20,114,59,0,21,"10:1:8,20:1:18,22:1:21,23:1:21,23:2:22",2025-10-22 15:50:08
691597,20,114,48,0,18,"16:1:14,17:1:16,19:1:17,19:2:18,20:1:18",2025-10-22 15:48:18
698464,20,114,60,0,21,"18:1:16,20:1:19,21:1:20,22:1:21,23:1:22",2025-10-22 15:41:17
698574,20,114,52,0,19,"18:1:16,19:1:17,19:2:18,20:1:19,21:1:19",2025-10-22 15:38:24
552560,20,114,55,0,19,"20:1:18,20:2:19,20:3:19,21:1:19,21:2:20",2025-10-22 15:32:29
698852,20,114,31,0,12,"12:1:10,12:2:11,13:1:11,13:2:12,14:1:12",2025-10-22 15:32:03
698536,20,114,33,0,12,"11:1:9,11:2:10,12:1:11,14:1:12,14:2:13",2025-10-22 15:29:11
656954,20,114,30,0,12,"7:1:5,13:1:11,13:2:12,13:3:12,14:1:12",2025-10-22 15:23:44
562386,20,114,54,0,19,"13:1:11,18:1:17,20:1:19,20:2:19,21:1:19",2025-10-22 15:23:34
559570,20,114,46,0,16,"14:1:12,14:2:13,17:1:15,17:2:16,18:1:17",2025-10-22 15:12:59
698851,20,114,40,0,15,"12:1:11,14:1:13,16:1:15,16:2:15,17:1:15",2025-10-22 15:12:32
642392,20,114,50,0,18,"13:1:11,13:2:12,19:1:17,19:2:18,20:1:18",2025-10-22 15:06:50
698595,20,114,27,0,11,"11:1:10,12:1:10,12:2:10,12:3:11,13:1:11",2025-10-22 15:01:32
698845,20,114,16,0,7,"6:1:5,8:1:6,8:2:6,9:1:7,9:2:7",2025-10-22 14:55:16
698831,20,114,44,0,16,"13:1:12,14:1:13,17:1:16,18:1:17,18:2:17",2025-10-22 14:51:52
698297,20,114,48,0,17,"10:1:8,14:1:13,17:1:16,19:1:18,19:2:18",2025-10-22 14:48:26
698836,20,114,17,0,8,"8:1:6,8:2:7,9:1:7,9:2:8,10:1:8",2025-10-22 14:37:12
697195,20,114,34,0,12,"10:1:9,11:1:9,12:1:10,14:1:12,14:2:13",2025-10-22 14:36:10
588343,20,114,62,0,22,"19:1:18,20:1:18,21:1:19,21:2:20,24:1:22",2025-10-22 14:33:44
698651,20,114,46,0,17,"11:1:9,17:1:16,18:1:16,19:1:17,19:2:18",2025-10-22 14:33:37
698825,20,114,24,0,10,"8:1:6,9:1:8,10:1:8,11:1:9,12:1:10",2025-10-22 14:30:44
670121,20,114,31,0,12,"12:1:10,12:2:10,13:1:12,14:1:12,14:2:13",2025-10-22 14:28:21
557425,20,114,54,0,19,"17:1:16,17:2:16,19:1:18,21:1:19,21:2:20",2025-10-22 14:24:22
698813,20,114,16,0,8,"8:1:6,8:2:6,8:3:6,9:1:7,10:1:8",2025-10-22 14:22:13
698403,20,114,21,0,9,"9:1:7,9:2:8,10:1:8,10:2:8,11:1:9",2025-10-22 14:18:09
698829,20,114,53,0,19,"6:1:5,17:1:16,20:1:18,21:1:20,21:2:20",2025-10-22 14:17:40
698811,20,114,21,0,9,"6:1:5,7:1:5,8:1:6,9:1:8,11:1:9",2025-10-22 14:14:08
698810,20,114,18,0,7,"7:1:5,8:1:6,8:2:6,9:1:7,9:2:8",2025-10-22 13:55:42
698183,20,114,59,0,21,"11:1:9,13:1:12,20:1:18,23:1:22,23:2:22",2025-10-22 13:40:42
698804,20,114,22,0,9,"9:1:7,9:2:8,10:1:8,10:2:8,11:1:9",2025-10-22 13:36:09
698779,20,114,12,0,6,"6:1:4,6:2:5,7:1:5,8:1:6,8:2:6",2025-10-22 13:26:49
698784,20,114,12,0,6,"6:1:4,7:1:5,7:2:5,8:1:6,8:2:6",2025-10-22 13:10:38
574622,20,114,63,0,23,"21:1:20,23:1:21,23:2:22,24:1:23,25:1:23",2025-10-22 13:08:55
698770,20,114,50,0,18,"19:1:17,19:2:18,20:1:18,20:2:19,20:3:19",2025-10-22 13:04:56
662927,20,114,25,0,10,"9:1:8,11:1:9,12:1:10,12:2:10,12:3:11",2025-10-22 12:45:23
697065,20,114,18,0,8,"8:1:6,9:1:7,9:2:8,10:1:8,10:2:8",2025-10-22 12:34:53
698771,20,114,26,0,10,"11:1:9,11:2:10,12:1:10,12:2:10,12:3:11",2025-10-22 12:15:47
698148,20,114,30,0,12,"8:1:6,12:1:10,12:2:10,13:1:12,14:1:12",2025-10-22 11:58:05
698137,20,114,61,0,22,"21:1:19,23:1:22,23:2:22,24:1:22,24:2:23",2025-10-22 11:54:39
698295,20,114,62,0,22,"14:1:12,20:1:18,21:1:19,24:1:22,24:2:23",2025-10-22 11:47:16
698617,20,114,50,0,18,"19:1:17,19:2:18,19:3:18,20:1:18,20:2:19",2025-10-22 11:38:43
652094,20,114,15,0,6,"7:1:5,7:2:5,8:1:6,8:2:6,8:3:7",2025-10-22 10:54:53
698127,20,114,24,0,10,"9:1:7,11:1:9,11:2:9,12:1:10,12:2:10",2025-10-22 10:12:29
698664,20,114,40,0,15,"13:1:12,15:1:13,15:2:14,16:1:15,17:1:16",2025-10-22 08:27:04
698666,20,114,27,0,11,"11:1:10,12:1:10,12:2:11,12:3:11,13:1:11",2025-10-22 08:23:19
698657,20,114,26,0,10,"12:1:10,12:2:10,12:3:10,12:4:11,12:5:11",2025-10-22 08:00:44
698660,20,114,17,0,8,"7:1:6,8:1:6,8:2:6,8:3:7,10:1:8",2025-10-22 07:41:46
698656,20,114,27,0,10,"8:1:6,10:1:9,11:1:9,12:1:10,12:2:10",2025-10-22 07:20:38
698583,20,114,2,0,3,"2:1:2,3:1:2,4:1:2,4:2:3,5:1:3",2025-10-22 07:13:41
698631,20,114,21,0,9,"8:1:6,8:2:7,10:1:8,11:1:9,11:2:9",2025-10-22 06:58:55
698650,20,114,30,0,12,"12:1:11,12:2:11,13:1:12,13:2:12,14:1:12",2025-10-22 06:55:24
432721,20,114,53,0,19,"18:1:17,19:1:17,19:2:18,19:3:18,21:1:19",2025-10-22 06:51:00
698655,20,114,35,0,13,"12:1:10,14:1:12,15:1:13,15:2:14,15:3:14",2025-10-22 06:37:04
698645,20,114,41,0,15,"14:1:13,16:1:15,17:1:15,17:2:16,17:3:16",2025-10-22 06:34:00
537359,20,114,45,0,16,"13:1:12,14:1:12,14:2:13,14:3:13,18:1:17",2025-10-22 06:22:51
430113,20,114,70,0,24,"21:1:19,21:2:20,24:1:23,24:2:23,26:1:25",2025-10-22 06:22:02
626172,20,114,16,0,7,"6:1:4,6:2:5,7:1:5,8:1:6,9:1:8",2025-10-22 06:21:14
698626,20,114,48,0,18,"9:1:8,13:1:11,19:1:17,19:2:18,20:1:18",2025-10-22 06:15:34
384601,20,114,50,0,18,"9:1:7,12:1:11,13:1:11,19:1:17,20:1:18",2025-10-22 06:06:07
407528,20,114,33,0,12,"11:1:9,11:2:10,12:1:11,14:1:12,14:2:13",2025-10-22 06:02:33
698641,20,114,47,0,17,"17:1:16,18:1:16,19:1:17,19:2:18,19:3:18",2025-10-22 05:58:03
695097,20,114,27,0,10,"9:1:8,11:1:9,12:1:10,12:2:10,12:3:10",2025-10-22 05:55:54
698544,20,114,34,0,13,"12:1:10,13:1:11,14:1:13,15:1:13,15:2:14",2025-10-22 05:55:53
689415,20,114,38,0,13,"13:1:11,13:2:12,13:3:12,15:1:13,15:2:14",2025-10-22 05:54:53
698635,20,114,23,0,10,"10:1:9,11:1:9,11:2:9,11:3:10,12:1:10",2025-10-22 05:46:51
698622,20,114,24,0,10,"11:1:9,11:2:9,11:3:10,12:1:10,12:2:10",2025-10-22 05:45:10
698638,20,114,16,0,7,"8:1:6,8:2:6,8:3:7,9:1:7,9:2:7",2025-10-22 05:39:12
693809,20,114,21,0,8,"9:1:7,9:2:8,10:1:8,10:2:8,10:3:9",2025-10-22 05:37:37
698633,20,114,38,0,14,"13:1:12,13:2:12,14:1:12,16:1:15,16:2:15",2025-10-22 05:28:19
698634,20,114,27,0,10,"6:1:5,7:1:5,8:1:6,8:2:6,12:1:11",2025-10-22 05:27:53
698636,20,114,35,0,13,"6:1:4,7:1:5,11:1:9,12:1:10,15:1:14",2025-10-22 05:15:56
698630,20,114,28,0,11,"8:1:6,11:1:9,12:1:10,13:1:11,13:2:12",2025-10-22 05:12:52
698629,20,114,25,0,10,"11:1:9,12:1:10,12:2:10,12:3:10,12:4:11",2025-10-22 05:07:38
698596,20,114,40,0,15,"13:1:12,14:1:13,15:1:13,15:2:14,17:1:15",2025-10-22 04:54:14
669847,20,114,3,0,3,"3:1:2,4:1:2,4:2:3,5:1:3,5:2:3",2025-10-22 04:50:11
635953,20,114,35,0,13,"11:1:9,14:1:12,14:2:13,14:3:13,15:1:13",2025-10-22 04:49:37
698621,20,114,26,0,10,"6:1:4,8:1:7,12:1:10,12:2:10,12:3:11",2025-10-22 04:48:28
671211,20,114,76,0,27,"25:1:23,27:1:25,27:2:26,28:1:27,29:1:27",2025-10-22 04:40:36
698628,20,114,18,0,8,"7:1:5,8:1:7,9:1:7,10:1:8,10:2:8",2025-10-22 04:40:16
664893,20,114,19,0,8,"9:1:7,9:2:7,10:1:8,10:2:8,10:3:9",2025-10-22 04:33:03
661591,20,114,54,0,19,"19:1:18,20:1:18,20:2:19,20:3:19,21:1:19",2025-10-22 04:24:00
698624,20,114,7,0,5,"5:1:3,5:2:4,6:1:4,6:2:4,7:1:5",2025-10-22 04:22:03
698608,20,114,47,0,17,"18:1:16,18:2:17,18:3:17,19:1:17,19:2:18",2025-10-22 04:18:57
698585,20,114,37,0,12,"11:1:9,12:1:10,14:1:12,14:2:13,14:3:13",2025-10-22 04:12:01
698625,20,114,49,0,18,"14:1:13,16:1:15,19:1:17,20:1:18,20:2:19",2025-10-22 04:08:19
698615,20,114,25,0,10,"9:1:7,11:1:9,11:2:9,12:1:10,12:2:11",2025-10-22 03:59:08
698613,20,114,22,0,9,"8:1:6,8:2:7,9:1:8,10:1:8,11:1:9",2025-10-22 03:58:41
698611,20,114,14,0,7,"7:1:5,8:1:6,8:2:6,8:3:6,9:1:7",2025-10-22 03:57:09
678976,20,114,48,0,17,"6:1:5,12:1:10,13:1:12,18:1:17,19:1:18",2025-10-22 03:55:40
477076,20,114,47,0,17,"15:1:13,17:1:15,17:2:16,18:1:16,19:1:17",2025-10-22 03:51:11
575516,20,114,52,0,19,"19:1:18,19:2:18,20:1:18,20:2:19,21:1:19",2025-10-22 03:45:54
698602,20,114,15,0,7,"6:1:5,7:1:5,7:2:5,8:1:6,9:1:7",2025-10-22 03:42:59
698606,20,114,32,0,12,"11:1:9,12:1:10,13:1:12,13:2:12,14:1:13",2025-10-22 03:41:54
698616,20,114,67,0,24,"18:1:17,22:1:21,24:1:22,26:1:24,26:2:25",2025-10-22 03:40:21
698603,20,114,17,0,7,"8:1:6,8:2:6,8:3:7,9:1:7,9:2:8",2025-10-22 03:36:17
651592,20,114,49,0,17,"17:1:16,18:1:17,19:1:17,19:2:18,19:3:18",2025-10-22 03:34:05
698601,20,114,11,0,5,"2:1:2,7:1:5,7:2:5,7:3:5,7:4:6",2025-10-22 03:22:52
698604,20,114,47,0,17,"18:1:16,18:2:17,18:3:17,19:1:17,19:2:18",2025-10-22 03:22:51
558926,20,114,40,0,13,"12:1:11,13:1:11,14:1:13,14:2:13,15:1:14",2025-10-22 03:22:39
698541,20,114,26,0,10,"11:1:9,12:1:10,12:2:10,12:3:11,12:4:11",2025-10-22 03:19:15
698612,20,114,26,0,10,"11:1:9,11:2:10,12:1:10,12:2:11,12:3:11",2025-10-22 03:15:20
697387,20,114,65,0,23,"19:1:18,21:1:20,23:1:22,25:1:23,25:2:24",2025-10-22 03:14:14
698599,20,114,29,0,11,"7:1:5,11:1:9,11:2:10,13:1:11,13:2:12",2025-10-22 03:11:18
698585,20,114,32,0,12,"12:1:10,12:2:11,14:1:12,14:2:13,14:3:13",2025-10-22 03:07:00
682901,20,114,40,0,15,"6:1:4,11:1:9,14:1:13,17:1:15,17:2:16",2025-10-22 03:04:11
697964,20,114,24,0,10,"10:1:8,10:2:9,11:1:9,11:2:10,12:1:10",2025-10-22 03:02:05
412283,20,114,23,0,9,"8:1:6,10:1:8,11:1:9,11:2:9,11:3:10",2025-10-22 02:56:57
698598,20,114,8,0,4,"5:1:3,5:2:4,6:1:4,6:2:4,6:3:5",2025-10-22 02:48:38
266810,20,114,48,0,18,"12:1:10,12:2:11,17:1:16,19:1:18,20:1:18",2025-10-22 02:29:56
698570,20,114,24,0,10,"10:1:9,11:1:9,11:2:9,11:3:10,12:1:10",2025-10-22 02:26:01
698590,20,114,15,0,7,"6:1:4,6:2:5,7:1:5,8:1:7,9:1:7",2025-10-22 02:24:16
698589,20,114,41,0,15,"12:1:10,12:2:11,13:1:11,16:1:14,17:1:16",2025-10-22 02:22:27
697964,20,114,23,0,10,"6:1:4,8:1:6,11:1:9,12:1:10,12:2:10",2025-10-22 02:20:57
698554,20,114,15,0,7,"7:1:6,8:1:6,8:2:6,8:3:7,9:1:7",2025-10-22 02:14:50
698591,20,114,43,0,16,"16:1:15,17:1:15,17:2:16,17:3:16,18:1:17",2025-10-22 02:06:39
648302,20,114,12,0,5,"2:1:2,6:1:4,6:2:5,7:1:5,7:2:6",2025-10-22 02:02:46
698557,20,114,28,0,10,"10:1:9,11:1:9,11:2:10,12:1:10,12:2:11",2025-10-22 01:55:54
697965,20,114,26,0,10,"11:1:9,11:2:9,11:3:10,12:1:10,12:2:11",2025-10-22 01:51:58
503355,20,114,44,0,16,"13:1:12,14:1:12,14:2:13,14:3:13,18:1:16",2025-10-22 01:51:56
698552,20,114,50,0,18,"18:1:17,19:1:17,19:2:18,19:3:18,20:1:19",2025-10-22 01:46:59
698587,20,114,28,0,11,"8:1:6,9:1:7,11:1:10,12:1:11,13:1:11",2025-10-22 01:46:34
698566,20,114,31,0,12,"11:1:9,12:1:10,12:2:11,13:1:12,14:1:13",2025-10-22 01:41:59
698577,20,114,39,0,15,"12:1:11,13:1:12,14:1:13,15:1:13,17:1:15",2025-10-22 01:29:57
698562,20,114,14,0,6,"7:1:5,7:2:5,8:1:6,8:2:6,8:3:7",2025-10-22 01:29:37
698568,20,114,39,0,15,"13:1:11,13:2:12,14:1:12,15:1:13,17:1:15",2025-10-22 01:26:05
698559,20,114,31,0,12,"12:1:11,12:2:11,13:1:12,13:2:12,14:1:12",2025-10-22 01:25:04
698580,20,114,20,0,8,"2:1:1,6:1:4,6:2:5,7:1:6,10:1:9",2025-10-22 01:23:10
698569,20,114,8,0,4,"2:1:1,3:1:2,5:1:4,6:1:4,6:2:5",2025-10-22 01:12:31
501469,20,114,35,0,13,"14:1:12,14:2:13,14:3:13,15:1:13,15:2:14",2025-10-22 01:11:14
575279,20,114,48,0,18,"18:1:17,19:1:17,19:2:18,19:3:18,20:1:18",2025-10-22 01:03:00
623155,20,114,31,0,11,"11:1:10,12:1:11,12:2:11,13:1:11,13:2:12",2025-10-22 00:57:06
282419,20,114,42,0,16,"15:1:13,15:2:14,16:1:15,17:1:16,18:1:16",2025-10-22 00:52:57
694148,20,114,20,0,9,"6:1:5,9:1:8,10:1:8,10:2:9,11:1:9",2025-10-22 00:51:46
698521,20,114,32,0,12,"10:1:9,11:1:9,12:1:11,13:1:12,14:1:13",2025-10-22 00:48:55
698525,20,114,26,0,10,"9:1:7,11:1:9,11:2:9,11:3:10,12:1:10",2025-10-22 00:43:53
604280,20,114,44,0,16,"14:1:13,16:1:14,17:1:15,17:2:16,18:1:17",2025-10-22 00:39:44
627208,20,114,37,0,13,"12:1:11,14:1:12,14:2:13,15:1:13,15:2:14",2025-10-22 00:39:18
698535,20,114,46,0,17,"11:1:9,11:2:10,17:1:16,19:1:17,19:2:18",2025-10-22 00:35:13
698378,20,114,57,0,20,"14:1:13,20:1:19,21:1:19,21:2:20,22:1:21",2025-10-22 00:29:48
698561,20,114,24,0,10,"9:1:8,10:1:9,11:1:9,11:2:10,12:1:10",2025-10-22 00:24:17
697573,20,114,25,0,10,"8:1:6,8:2:6,8:3:7,11:1:9,12:1:11",2025-10-22 00:19:32
375825,20,114,28,0,10,"3:1:2,4:1:3,6:1:4,12:1:10,12:2:11",2025-10-22 00:11:01
698353,20,114,68,0,24,"21:1:20,21:2:20,25:1:23,25:2:24,26:1:24",2025-10-22 00:01:56
688366,20,114,53,0,18,"17:1:16,17:2:16,18:1:16,20:1:18,20:2:19",2025-10-21 23:59:34
698535,20,114,26,0,10,"11:1:9,11:2:10,12:1:10,12:2:10,12:3:11",2025-10-21 23:51:59
698520,20,114,27,0,10,"8:1:6,12:1:10,12:2:10,12:3:10,12:4:11",2025-10-21 23:39:08
698534,20,114,60,0,22,"11:1:9,21:1:19,21:2:20,22:1:21,24:1:22",2025-10-21 23:34:59
698420,20,114,53,0,19,"10:1:8,18:1:17,20:1:18,20:2:19,21:1:20",2025-10-21 23:19:45
698525,20,114,27,0,11,"11:1:9,11:2:9,11:3:10,12:1:10,13:1:11",2025-10-21 23:09:11
557400,20,114,25,0,10,"5:1:3,12:1:10,12:2:10,12:3:10,12:4:11",2025-10-21 23:05:02
698520,20,114,22,0,9,"6:1:5,8:1:6,10:1:8,11:1:9,11:2:9",2025-10-21 23:01:29
698513,20,114,31,0,12,"12:1:10,12:2:11,13:1:11,14:1:12,14:2:13",2025-10-21 22:57:36
493491,20,114,32,0,12,"11:1:9,12:1:10,13:1:11,13:2:12,14:1:12",2025-10-21 22:53:48
698116,20,114,24,0,10,"11:1:9,11:2:9,11:3:9,12:1:10,12:2:10",2025-10-21 22:50:02
698418,20,114,31,0,12,"13:1:11,13:2:12,13:3:12,14:1:12,14:2:13",2025-10-21 22:46:40
698508,20,114,40,0,15,"13:1:11,13:2:12,14:1:12,17:1:15,17:2:16",2025-10-21 22:41:22
698191,20,114,32,0,12,"13:1:12,13:2:12,14:1:12,14:2:13,14:3:13",2025-10-21 22:37:32
556150,20,114,26,0,11,"11:1:10,12:1:10,12:2:10,12:3:11,13:1:11",2025-10-21 22:36:47
675676,20,114,20,0,9,"9:1:7,10:1:8,10:2:8,10:3:8,11:1:9",2025-10-21 22:26:49
698519,20,114,59,0,21,"18:1:17,21:1:20,22:1:21,23:1:21,23:2:22",2025-10-21 22:24:13
698505,20,114,19,0,9,"5:1:3,6:1:4,8:1:6,10:1:8,11:1:9",2025-10-21 22:21:12
698473,20,114,28,0,11,"11:1:10,12:1:10,12:2:10,12:3:11,13:1:12",2025-10-21 22:20:15
698524,20,114,48,0,18,"15:1:14,16:1:15,17:1:15,19:1:18,20:1:18",2025-10-21 22:18:22
698506,20,114,30,0,12,"11:1:9,12:1:10,12:2:10,13:1:12,14:1:12",2025-10-21 22:02:48
698510,20,114,17,0,7,"6:1:5,7:1:5,7:2:5,8:1:6,9:1:7",2025-10-21 22:01:29
698179,20,114,28,0,11,"10:1:8,11:1:9,11:2:10,12:1:10,13:1:11",2025-10-21 21:54:13
698504,20,114,11,0,6,"6:1:4,6:2:5,7:1:5,7:2:5,8:1:6",2025-10-21 21:50:03
698198,20,114,24,0,10,"6:1:4,7:1:5,11:1:10,12:1:10,12:2:10",2025-10-21 21:38:21
698018,20,114,23,0,9,"7:1:5,10:1:8,11:1:9,11:2:9,11:3:9",2025-10-21 21:38:03
696399,20,114,35,0,13,"9:1:7,11:1:9,15:1:13,15:2:14,15:3:14",2025-10-21 21:31:04
698157,20,114,49,0,18,"12:1:11,12:2:11,13:1:12,19:1:18,20:1:18",2025-10-21 21:23:17
698496,20,114,18,0,7,"4:1:3,5:1:4,6:1:5,8:1:6,9:1:8",2025-10-21 21:19:52
698002,20,114,27,0,10,"11:1:9,11:2:10,12:1:10,12:2:10,12:3:11",2025-10-21 21:13:50
698503,20,114,15,0,7,"6:1:5,7:1:5,8:1:7,9:1:7,9:2:7",2025-10-21 21:13:42
672433,20,114,48,0,16,"13:1:11,17:1:15,17:2:16,18:1:17,18:2:17",2025-10-21 21:12:36
460275,20,114,30,0,12,"5:1:4,7:1:6,9:1:7,12:1:11,14:1:12",2025-10-21 21:11:51
698158,20,114,17,0,7,"8:1:6,8:2:6,8:3:7,9:1:7,9:2:7",2025-10-21 21:10:54
698282,20,114,32,0,11,"11:1:10,12:1:11,12:2:11,13:1:11,13:2:12",2025-10-21 21:05:29
576680,20,114,48,0,17,"13:1:12,14:1:12,17:1:15,18:1:17,19:1:18",2025-10-21 21:04:50
581001,20,114,36,0,13,"11:1:10,12:1:11,13:1:11,13:2:12,15:1:13",2025-10-21 21:00:15
698492,20,114,30,0,12,"12:1:10,12:2:11,13:1:11,13:2:12,14:1:12",2025-10-21 20:59:47
698294,20,114,23,0,10,"6:1:5,9:1:8,10:1:9,11:1:9,12:1:10",2025-10-21 20:57:10
698485,20,114,18,0,8,"7:1:5,7:2:5,8:1:6,8:2:6,10:1:8",2025-10-21 20:52:51
698133,20,114,50,0,18,"18:1:17,18:2:17,19:1:17,20:1:19,20:2:19",2025-10-21 20:48:16
698144,20,114,40,0,15,"14:1:12,14:2:13,14:3:13,15:1:14,17:1:15",2025-10-21 20:48:12
698491,20,114,23,0,9,"4:1:3,5:1:3,5:2:3,6:1:4,11:1:9",2025-10-21 20:47:41
645929,20,114,19,0,7,"7:1:5,7:2:6,8:1:6,8:2:6,9:1:8",2025-10-21 20:46:49
698495,20,114,20,0,8,"9:1:7,9:2:7,10:1:8,10:2:8,10:3:8",2025-10-21 20:30:45
698475,20,114,37,0,14,"14:1:12,14:2:13,14:3:13,16:1:14,16:2:15",2025-10-21 20:28:41
698449,20,114,35,0,13,"13:1:11,13:2:12,14:1:12,14:2:13,15:1:14",2025-10-21 20:23:11
698464,20,114,57,0,21,"15:1:14,19:1:18,21:1:20,22:1:21,23:1:21",2025-10-21 20:17:40
698468,20,114,44,0,16,"13:1:12,15:1:14,16:1:14,18:1:16,18:2:17",2025-10-21 20:04:48
698432,20,114,58,0,21,"17:1:16,18:1:16,19:1:17,21:1:20,23:1:21",2025-10-21 19:58:12
698300,20,114,48,0,18,"12:1:11,13:1:11,17:1:16,19:1:18,20:1:18",2025-10-21 19:52:51
675744,20,114,55,0,19,"17:1:16,18:1:17,19:1:18,20:1:19,21:1:20",2025-10-21 19:45:28
698417,20,114,27,0,10,"8:1:6,11:1:10,12:1:10,12:2:11,12:3:11",2025-10-21 19:31:11
698452,20,114,37,0,14,"13:1:11,14:1:13,15:1:14,15:2:14,16:1:14",2025-10-21 19:19:18
698186,20,114,28,0,11,"11:1:9,11:2:10,12:1:11,13:1:11,13:2:12",2025-10-21 19:10:17
698450,20,114,19,0,8,"7:1:5,8:1:6,9:1:7,10:1:8,10:2:8",2025-10-21 19:01:43
698436,20,114,26,0,10,"8:1:6,12:1:10,12:2:10,12:3:11,12:4:11",2025-10-21 18:57:53
681175,20,114,47,0,17,"11:1:9,12:1:10,18:1:17,19:1:17,19:2:18",2025-10-21 18:57:27
694756,20,114,13,0,6,"5:1:3,5:2:4,6:1:4,8:1:6,8:2:6",2025-10-21 18:54:59
696312,20,114,80,0,28,"27:1:26,27:2:26,28:1:27,29:1:28,30:1:29",2025-10-21 18:51:21
698442,20,114,36,0,13,"12:1:11,12:2:11,13:1:11,13:2:12,15:1:14",2025-10-21 18:42:39
698429,20,114,25,0,10,"4:1:3,11:1:9,11:2:9,12:1:10,12:2:11",2025-10-21 18:41:53
698446,20,114,14,0,7,"7:1:6,8:1:6,8:2:6,9:1:7,9:2:7",2025-10-21 18:38:06
698423,20,114,28,0,11,"11:1:9,12:1:10,13:1:11,13:2:11,13:3:12",2025-10-21 18:34:28
698440,20,114,53,0,19,"14:1:12,16:1:15,17:1:16,20:1:18,21:1:20",2025-10-21 18:32:01
698421,20,114,38,0,14,"14:1:12,15:1:13,15:2:14,16:1:14,16:2:15",2025-10-21 18:09:39
689422,20,114,29,0,11,"12:1:10,12:2:10,12:3:11,12:4:11,13:1:11",2025-10-21 18:07:08
698425,20,114,23,0,10,"7:1:5,10:1:8,11:1:9,11:2:10,12:1:10",2025-10-21 18:06:34
698415,20,114,51,0,19,"10:1:9,11:1:9,17:1:16,20:1:19,21:1:19",2025-10-21 18:06:07
698417,20,114,16,0,7,"8:1:6,8:2:6,8:3:6,8:4:7,9:1:7",2025-10-21 17:49:33
696330,20,114,71,0,25,"21:1:20,25:1:24,25:2:24,27:1:25,27:2:26",2025-10-21 17:44:04
698399,20,114,26,0,11,"11:1:9,12:1:10,12:2:10,12:3:11,13:1:11",2025-10-21 17:37:43
698408,20,114,13,0,7,"4:1:3,5:1:3,6:1:4,7:1:5,9:1:7",2025-10-21 17:32:13
698185,20,114,28,0,11,"9:1:7,11:1:9,12:1:10,12:2:10,13:1:11",2025-10-21 17:22:20
642711,20,114,18,0,7,"8:1:6,8:2:6,8:3:6,8:4:7,9:1:7",2025-10-21 17:13:20
698163,20,114,68,0,24,"20:1:19,21:1:20,25:1:24,26:1:25,26:2:25",2025-10-21 17:13:05
697195,20,114,25,0,10,"8:1:6,10:1:9,12:1:10,12:2:10,12:3:11",2025-10-21 17:02:03
698018,20,114,9,0,5,"4:1:3,6:1:4,7:1:5,7:2:5,7:3:5",2025-10-21 16:54:58
695201,20,114,14,0,6,"7:1:5,8:1:6,8:2:6,8:3:6,8:4:7",2025-10-21 16:47:33
698171,20,114,22,0,9,"6:1:5,7:1:5,7:2:5,7:3:6,11:1:10",2025-10-21 16:39:25
424424,20,114,29,0,11,"11:1:9,12:1:10,12:2:11,12:3:11,13:1:11",2025-10-21 16:37:53
698194,20,114,20,0,9,"6:1:4,8:1:6,8:2:7,10:1:8,11:1:9",2025-10-21 16:35:02
698287,20,114,16,0,7,"8:1:6,8:2:6,8:3:7,9:1:7,9:2:7",2025-10-21 16:29:20
695201,20,114,10,0,5,"6:1:4,7:1:5,7:2:5,7:3:5,7:4:6",2025-10-21 16:26:06
698123,20,114,22,0,9,"6:1:4,7:1:5,8:1:6,9:1:7,11:1:9",2025-10-21 16:21:22
698389,20,114,32,0,12,"11:1:10,12:1:10,13:1:12,14:1:13,14:2:13",2025-10-21 16:17:23
698394,20,114,21,0,9,"8:1:6,8:2:6,9:1:8,11:1:9,11:2:9",2025-10-21 16:15:08
602159,20,114,20,0,8,"7:1:5,8:1:6,9:1:7,9:2:8,10:1:8",2025-10-21 16:08:17
697975,20,114,22,0,9,"9:1:7,10:1:8,10:2:8,11:1:9,11:2:9",2025-10-21 16:07:19
698138,20,114,44,0,16,"14:1:12,14:2:13,14:3:13,15:1:13,18:1:16",2025-10-21 15:38:23
698284,20,114,41,0,15,"12:1:11,15:1:14,17:1:15,17:2:16,17:3:16",2025-10-21 15:32:12
698168,20,114,37,0,14,"9:1:7,9:2:7,11:1:10,14:1:13,16:1:15",2025-10-21 15:26:42
695233,20,114,44,0,16,"17:1:15,17:2:16,17:3:16,18:1:16,18:2:17",2025-10-21 15:10:04
698345,20,114,27,0,11,"11:1:9,12:1:10,12:2:11,12:3:11,13:1:11",2025-10-21 14:56:08
698362,20,114,34,0,13,"13:1:12,14:1:12,14:2:13,15:1:13,15:2:14",2025-10-21 14:55:36
628996,20,114,45,0,16,"6:1:4,14:1:13,15:1:13,18:1:17,18:2:17",2025-10-21 14:48:25
697966,20,114,25,0,10,"4:1:3,10:1:8,10:2:8,10:3:9,12:1:10",2025-10-21 14:46:26
698020,20,114,10,0,5,"5:1:3,5:2:3,5:3:4,6:1:5,7:1:5",2025-10-21 14:42:46
